번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,,,
1724,43590,크로바하이텍,32601,반도체 제조업,13000000,6500000000,500,원(KRW),(02)453-3232,충청북도 청주시 흥덕구  월명로55번길 57,2116,,,,
1725,114120,크루셜텍,32602,전자부품 제조업,28527440,14263720000,500,원(KRW),041-913-0001,경기도 성남시 분당구 판교로 255 62 크루셜텍빌딩,2116,,,,
1726,83790,크리스탈,137001,자연과학 및 공학 연구개발업,25876486,12938243000,500,원(KRW),031-628-2700,"경기도 성남시 분당구  대왕판교로 700 코리아바이오파크 A동 5층, 6층, 7층",2116,,,,
1727,900250,크리스탈신소재,137105,"회사본부, 지주회사 및 경영컨설팅 서비스업",61622771,30811386,0.5,미국달러(USD),86-510-68171266,"Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands &nbsp",2116,,,,
1728,45520,크린앤사이언스,31701,"펄프, 종이 및 판지 제조업",6500000,3650000000,500,원(KRW),02  -551 -0221,서울 강남구 삼성동 159-1 무역회관 903-1호,2116,,,,
1729,237880,클리오,32004,기타 화학제품 제조업,16873215,8436607500,500,원(KRW),02-514-0056,서울특별시 강남구 압구정로30길 62 클리오 빌딩,2116,,,,
1730,218710,키움스팩3호,116601,금융지원 서비스업,6700000,670000000,100,원(KRW),02-3787-5053,서울특별시 영등포구 여의나루로4길 18 &nbsp,2116,,,,
1731,226850,키움스팩4호,116601,금융지원 서비스업,10204000,1020400000,100,원(KRW),02-3787-5053,"서울특별시 영등포구 여의나루로4길 18(여의도동, 키움파이낸스스퀘어빌딩)",2116,,,,
1732,39490,키움증권,116601,금융지원 서비스업,22099740,110498700000,5000,원(KRW),02-3787-5000,"서울특별시 영등포구 여의나루로4길 18 여의도동,키움파이낸스스퀘어빌딩",2116,,,,
1733,12170,키위미디어그룹,74607,기타 전문 도매업,135858066,67929033000,500,원(KRW),02-769-4799,"서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)",2116,,,,
1734,54780,키이스트,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",77453469,7745346900,100,원(KRW),02-3444-2002,"서울특별시 강남구  영동대로112길 66, 6층 (삼성동, 아메리칸스탠다드빌딩)",2116,,,,
1735,219130,타이거일렉,32602,전자부품 제조업,6314290,3157145000,500,원(KRW),032)579-4100,인천광역시 남구 염전로187번길 33,2116,,,,
1736,65130,탑엔지니어링,32902,특수 목적용 기계 제조업,15976257,8324128500,500,원(KRW),031-8039-1000,경상북도 구미시  고아읍 농공단지길 53-17,2116,,,,
1737,15890,태경산업,32001,기초화학물질 제조업,29228750,14614375000,500,원(KRW),031-206-0071,경기도 수원시 영통구  신원로 53 (신동),2116,,,,
1738,6890,태경화학,32001,기초화학물질 제조업,11600000,5800000000,500,원(KRW),02-3661-8011,서울특별시 강서구  공항대로 467 (등촌동),2116,,,,
1739,23160,태광,32401,1차 철강 제조업,26500000,13250000000,500,원(KRW),051-970-6617,부산광역시 강서구  녹산산업대로 117-12,2116,,,,
1740,3240,태광산업,32005,화학섬유 제조업,1113400,5567000000,5000,원(KRW),02-3406-0300,서울특별시 중구  동호로 310 (장충동2가),2116,,,,
1741,11280,태림포장,31702,"골판지, 종이 상자 및 종이 용기 제조업",70805940,35402970000,500,원(KRW),031-499-3333,경기도 시흥시 공단1대로379번안길 74,2116,,,,
1742,53620,태양,32509,기타 금속가공제품 제조업,8600000,4300000000,500,원(KRW),(041)621-9820,충청남도 천안시 서북구  업성1길 27 태양산업(주),2116,,,,
1743,4100,태양금속공업,33003,자동차 부품 제조업,36700000,20000000000,500,원(KRW),031-490-5500,경기도 안산시 단원구  해봉로 212 (성곡동),2116,,,,
1744,116100,태양기계,33003,자동차 부품 제조업,6239986,3119993000,500,원(KRW),031-354-9150,경기도 화성시 팔탄면 푸른들판로 843-24,2116,,,,
1745,72520,태양씨앤엘,32602,전자부품 제조업,29680807,2968080700,100,원(KRW),(053)582-4662,대구광역시 달서구 성서4차첨단로 146,2116,,,,
1746,9410,태영건설,64102,토목 건설업,76400000,39478740000,500,원(KRW),031-910-6999,경기도 고양시 일산동구 정발산로 24,2116,,,,
1747,44490,태웅,32509,기타 금속가공제품 제조업,18572045,9286022500,500,원(KRW),(051)831-6007,부산광역시 강서구  녹산산단27로 67,2116,,,,
1748,1420,태원물산,33003,자동차 부품 제조업,7600000,3800000000,500,원(KRW),02-555-4301,서울특별시 강남구 테헤란로86길 14 (대치동),2116,,,,
1749,7980,태평양물산,31401,봉제의복 제조업,39791451,19895725500,500,원(KRW),02-850-9000,서울특별시 구로구 디지털로31길 12 태평양물산,2116,,,,
1750,191420,테고사이언스,32101,기초 의약물질 및 생물학적 제제 제조업,3702857,1851428500,500,원(KRW),02-2107-3053,"서울특별시 금천구 가산디지털2로 115 대륭테크노타운3차 101,102호",2116,,,,
1751,123100,테라세미콘,32902,특수 목적용 기계 제조업,11303840,5651920000,500,원(KRW),031-831-2500,경기도 화성시  동탄면 경기동로 267-24,2116,,,,
1752,182690,테라셈,32601,반도체 제조업,13966340,6983170000,500,원(KRW),043-240-8160,충청북도 청주시 청원구 오창읍 과학산업5로 9,2116,,,,
1753,66700,테라젠이텍스,32102,의약품 제조업,27835096,13917548000,500,원(KRW),(031)497-4100,경기도 안산시 단원구 산단로 68번길 58(초지동),2116,,,,
1754,95610,테스,32902,특수 목적용 기계 제조업,18717505,9358752500,500,원(KRW),031-323-2552,경기도 용인시 처인구 양지면 중부대로 2374-36,2116,,,,
1755,131970,테스나,137309,"그외 기타 전문, 과학 및 기술 서비스업",6850000,3425000000,500,원(KRW),031-646-8500,경기도 평택시 산단로 16번길 72,2116,,,,
1756,89030,테크윙,32902,특수 목적용 기계 제조업,18051691,9089562500,500,원(KRW),031-378-5640,경기도 화성시 동탄면 동탄산단6길 37,2116,,,,
1757,38540,텍셀네트컴,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",46791876,46791876000,1000,원(KRW),02-2167-8500,서울특별시 금천구  가산디지털2로 123 월드메르디앙2차,2116,,,,
1758,54450,텔레칩스,32601,반도체 제조업,10630978,5315489000,500,원(KRW),(02)3443-6792,서울특별시 송파구  올림픽로35다길 42 루터회관 B/D 19~23층,2116,,,,
1759,91440,텔레필드,32604,통신 및 방송 장비 제조업,6957040,3478520000,500,원(KRW),031-730-5900,"경기도 성남시 분당구  판교로 255 이-301(삼평동, 판교이노밸리)",2116,,,,
1760,78000,텔코웨어,106301,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업",9702706,5026353000,500,원(KRW),02 -2105-9800,서울특별시 서초구  법원로3길 20-7,2116,,,,
1761,200230,텔콘,32604,통신 및 방송 장비 제조업,58096770,5809677000,100,원(KRW),031-370-0232,경기도 화성시 동탄면 영천로 183-6 &nbsp,2116,,,,
1762,214420,토니모리,32004,기타 화학제품 제조업,17640000,3528000000,200,원(KRW),02-591-3191,서울특별시 서초구 방배로 180 토니모리빌딩,2116,,,,
1763,51360,토비스,32605,영상 및 음향기기 제조업,16717058,8358529000,500,원(KRW),032-712-5112,인천 연수구 송도동 7-10,2116,,,,
1764,45340,토탈소프트,105802,소프트웨어 개발 및 공급업,8558040,4279020000,500,원(KRW),070-4733-1000,부산광역시 해운대구 반송로513번길 66-39(석대동),2116,,,,
1765,57880,토필드,32605,영상 및 음향기기 제조업,15985742,7992871000,500,원(KRW),031-778-0800,경기도 성남시 분당구  정자일로 23  토필드 빌딜,2116,,,,
1766,108230,톱텍,32902,특수 목적용 기계 제조업,36078457,18175562000,500,원(KRW),054-472-1100,경상북도 구미시 산동면 산호대로 1105-65,2116,,,,
1767,79970,투비소프트,105802,소프트웨어 개발 및 공급업,13789871,6894935500,500,원(KRW),02-2140-7700,"서울특별시 강남구 봉은사로 617 인탑스빌딩 3, 4, 5층 (삼성동)",2116,,,,
1768,199800,툴젠,137001,자연과학 및 공학 연구개발업,5810185,2905092500,500,원(KRW),02-873-8168,"서울특별시 금천구 가산디지털1로 219(가산동) 벽산디지털밸리 6차 1204,1205,1206",2116,,,,
1769,140890,트러스제7호,126801,부동산 임대 및 공급업,9686000,48430000000,5000,원(KRW),02-785-8920,서울특별시 양천구  목동동로 233-3,2116,,,,
1770,52290,트레이스,32602,전자부품 제조업,44503133,22251566500,500,원(KRW),031-499-8960,경기도 안산시 단원구  별망로25번길 24,2116,,,,
1771,105550,트루윈,32602,전자부품 제조업,9661864,4830932000,500,원(KRW),042-612-5000,대전광역시 유성구 엑스포로 385 (주)트루윈,2116,,,,
1772,26150,특수건설,64102,토목 건설업,9994814,4997407000,500,원(KRW),02-590-6400,서울특별시 서초구 효령로 358 -,2116,,,,
1773,33830,티비씨,106002,텔레비전 방송업,10000000,50000000000,5000,원(KRW),537601900,대구광역시 수성구 동대구로 23,2116,,,,
1774,84870,티비에이치글로벌,31401,봉제의복 제조업,20856819,10428409500,500,원(KRW),02-2058-3800,서울특별시 강남구 봉은사로 456 베이직하우스빌딩(삼성동),2116,,,,
1775,64760,티씨케이,32309,기타 비금속 광물제품 제조업,11675000,5837500000,500,원(KRW),(031)677-0277,경기도 안성시 미양면 개정산업단지로 71-,2116,,,,
1776,131290,티에스이,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",11061429,5530714500,500,원(KRW),041-581-9955,충청남도 천안시 서북구 직산읍 군수1길 189 -,2116,,,,
1777,19180,티에이치엔,32809,기타 전기장비 제조업,18000000,9000000000,500,원(KRW),053-583-3001,대구광역시 달서구 성서로71길 43,2116,,,,
1778,62860,티엘아이,32601,반도체 제조업,9872720,4936360000,500,원(KRW),031-784-6800,경기도 성남시 중원구 양현로 405번길 12,,,,,
1779,4870,티웨이홀딩스,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",16250814,8125407000,500,원(KRW),02-2056-9800,"서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)",2116,,,,
1780,191600,티케이씨,32602,전자부품 제조업,2600000,1300000000,500,원(KRW),,인천광역시 남동구 남동서로269번길 4,2116,,,,
1781,104480,티케이케미칼,32005,화학섬유 제조업,90895434,45447717000,500,원(KRW),02-2001-6000,대구광역시 북구  원대로 128 연우빌딩 3층,2116,,,,
1782,81150,티플랙스,32509,기타 금속가공제품 제조업,21214970,10607485000,500,원(KRW),031-488 -8800,"경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)",2116,,,,
1783,130740,티피씨글로벌,33003,자동차 부품 제조업,9450000,4725000000,500,원(KRW),053-854-7500,경상북도 경산시  진량읍 일연로 574,2116,,,,
1784,217880,틸론,105802,소프트웨어 개발 및 공급업,3330318,1665159000,500,원(KRW),2627-9005,서울특별시 구로구 디지털로 288 대륭포스트타워 1차 1602호,2116,,,,
1785,134790,팀스,33201,가구 제조업,2000000,1000000000,500,원(KRW),02-3434-3908,충청북도 음성군 감곡면 음성로2568번길 33 (주)팀스 음성공장,2116,,,,
1786,84730,팅크웨어,32604,통신 및 방송 장비 제조업,9860378,4930189000,500,원(KRW),02-589-9000,경기도 성남시 분당구 판교역로 240 삼환하이펙스 A동 9층,2116,,,,
1787,46210,파나진,32103,의료용품 및 기타 의약관련제품 제조업,29682720,14841360000,500,원(KRW),042-861-9295,대전광역시 유성구  테크노10로 54,2116,,,,
1788,34230,파라다이스,189102,유원지 및 기타 오락관련 서비스업,90942672,47032355000,500,원(KRW),02-2277-0190,서울특별시 중구  동호로 268 파라다이스빌딩,2116,,,,
1789,33540,파라텍,32902,특수 목적용 기계 제조업,11214208,5607104000,500,원(KRW),02-3780-8704,경기도 부천시 원미구 길주로425번길 30-21,2116,,,,
1790,43200,파루,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",27637269,13818634500,500,원(KRW),061 -759 -5190,전남 순천시 서면 선평리 42-2,2116,,,,
1791,214450,파마리서치프로덕트,74604,가정용품 도매업,9466217,4733108500,500,원(KRW),033-645-7640,강원도 강릉시  과학단지로 77-19 &nbsp,2116,,,,
1792,5690,파미셀,32101,기초 의약물질 및 생물학적 제제 제조업,58382610,29191305000,500,원(KRW),02-3496-0114,"서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층)",2116,,,,
1793,177830,파버나인,32602,전자부품 제조업,5355636,2677818000,500,원(KRW),032-814-6900,인천광역시 남동구 호구포로 33 (고잔동 728-2) 남동공단 157블럭 4로트 &nbsp,2116,,,,
1794,37070,파세코,32805,가정용 기기 제조업,13200000,6600000000,500,원(KRW),031 -491 -4032,경기도 안산시 단원구 원시로 248,2116,,,,
1795,150900,파수닷컴,105802,소프트웨어 개발 및 공급업,8142695,4071347500,500,원(KRW),02-300-9000,서울특별시 마포구 상암동 1605 누리꿈스퀘어 비즈니스센타 17층,2116,,,,
1796,47310,파워로직스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",32036014,16250232000,500,원(KRW),043-219-5600,충청북도 청원군  옥산면 과학산업4로 163,2116,,,,
1797,170790,파이오링크,32604,통신 및 방송 장비 제조업,6856330,3428165000,500,원(KRW),02-2025-6900,서울특별시 금천구  가산디지털2로 98 IT캐슬 1동 401호,2116,,,,
1798,49120,파인디앤씨,32602,전자부품 제조업,18751820,9375910000,500,원(KRW),031-463-8813,충청남도 아산시  음봉면 연암산로 169 (주)파인디엔씨,2116,,,,
1799,38950,파인디지털,32604,통신 및 방송 장비 제조업,10190765,5095382500,500,원(KRW),031-788-8800,경기도 성남시 분당구 성남대로925번길 41,2116,,,,
1800,106240,파인테크닉스,32604,통신 및 방송 장비 제조업,33485099,16742549500,500,원(KRW),031-463-8800,경기도 안양시 만안구  덕천로 38 (주) 파인테크닉스,2116,,,,
1801,131760,파인텍,32602,전자부품 제조업,7199997,3599998500,500,원(KRW),031-900-9700,경기도 고양시 일산동구 일산로 138,2116,,,,
1802,140860,파크시스템스,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",6526855,3263427500,500,원(KRW),031-546-6900,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터) &nbsp",2116,,,,
1803,91700,파트론,32602,전자부품 제조업,54156410,27078205000,500,원(KRW),031-201-7700,경기도 화성시  삼성1로2길 22 (주)파트론,2116,,,,
1804,194510,파티게임즈,105802,소프트웨어 개발 및 공급업,12141988,6070994000,500,원(KRW),02)6005-0985,"서울특별시 강남구 테헤란로79길 6 3-4층(삼성동, 제이에스타워)",2116,,,,
1805,38160,팍스넷,106309,기타 정보 서비스업,11077521,5538760500,500,원(KRW),02-2638-1801,"서울특별시 양천구 목동서로 201 23층 (목동, 케이티정보전산센터) &nbsp",2116,,,,
1806,202960,판도라티비,105802,소프트웨어 개발 및 공급업,11373123,5686561500,500,원(KRW),070-4484-7100,경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 11층,2116,,,,
1807,32800,판타지오,189001,창작 및 예술관련 서비스업,49928143,24964071500,500,원(KRW),02-3452-6100,"서울특별시 서초구  매헌로8길 39 (양재동, 희경재단빌딩디동 4층)",2116,,,,
1808,43090,팜스웰바이오,74607,기타 전문 도매업,23998233,11999116500,500,원(KRW),02-569-7610,"서울특별시 금천구 디지털로10길 9 (가산동, 하이힐빌딩)",2116,,,,
1809,36580,팜스코,31006,"곡물가공품, 전분 및 전분제품 제조업",36727943,18363971500,500,원(KRW),031-7207-114,경기도 안성시  미양면 제2공단4길 33,2116,,,,
